 lambda_center tau_sobolev
795 20204.574 62.65438741006462
796 20244.574 0.3284347208392917
797 20304.574 0.7471984714361497
798 20344.574 6.364818737692932
799 20364.574 0.026096520613652162
800 20384.574 0.010905216054475315
801 20404.574 0.030352274685093335
802 20424.574 29.60169020120011
803 20504.574 5.763244726118436
804 20524.574 10.60645278425145
805 20544.574 0.4115308694932981
806 20624.574 0.009810306618373205
807 20644.574 11.274961468668979
808 20664.574 0.6543849886957954
809 20704.574 0.45188114730108925
810 20764.574 0.6566182477134876
811 20784.574 2.604735886273568
812 20804.574 2.904120910804438
813 20824.574 118.97056997937909
814 20844.574 0.7893033723730427
815 20904.574 2.0110271894940723
816 20964.574 0.003900936238054188
817 21004.574 0.0012007091532075533
818 21084.574 0.23050266655527546
819 21104.574 0.04382473652013907
820 21144.574 192.33310862912487
821 21164.574 1.6994174549451542
822 21244.574 1.4886466196383263
823 21284.574 5.595683201002368
824 21324.574 0.29368182002098076
825 21344.574 20.963904018896052
826 21384.574 0.014804371665799192
827 21464.574 0.0014837135589104138
828 21484.574 0.004335321689190636
829 21524.574 1.4080627168424005
830 21564.574 13.087876086211505
831 21584.574 8.590744187690097
832 21664.574 3.0699727432284996
833 21684.574 0.28959887355058894
834 21704.574 80.79422446892315
835 21764.574 4.383816682401394
836 21844.574 1.9910655430150155
837 21944.574 3.4146863588399317
838 22004.574 0.2442564924950637
839 22024.574 74.34574882526341
840 22044.574 0.001222409184568815
841 22124.574 0.6484863968605594
842 22164.574 0.6679571145889867
843 22224.574 2.904120910804438
844 22324.574 3.2452063625984504
845 22424.574 0.03159459475701692
846 22444.574 0.0977777340237537
847 22464.574 40.0940695366785
848 22484.574 24.692653737748778
849 22584.574 8.719212225953035
850 22604.574 190.73533267935895
851 22744.574 0.0010353211095663673
852 22804.574 12235.574471082715
853 22844.574 1.4377834838071746
854 22864.574 0.16509364002249255
855 22944.574 3.897720878400675
856 22964.574 2.779089942897892
857 22984.574 5.905387655873859
858 23024.574 13.065713227907679
